STATION,route_id,hour,crowd
125 ST,6X,12,0.0
125 ST,6X,13,0.0
125 ST,6X,14,0.0
125 ST,6X,15,0.0
125 ST,6X,16,0.0
125 ST,6X,17,0.0
125 ST,6X,18,0.0
125 ST,6X,19,0.0
125 ST,6X,20,0.0
125 ST,6X,21,0.0
125 ST,6X,22,0.0
125 ST,6X,23,0.0
125 ST,A,0,1.0
125 ST,A,1,1.0
125 ST,A,2,44.0
125 ST,A,3,15.0
125 ST,A,4,10.0
125 ST,A,5,6.0
125 ST,A,6,0.0
125 ST,A,7,76.0
125 ST,A,8,153.0
125 ST,A,9,229.0
125 ST,A,10,16.0
125 ST,A,11,13.0
125 ST,A,12,11.0
125 ST,A,13,16.0
125 ST,A,14,16.0
125 ST,A,15,18.0
125 ST,A,16,22.0
125 ST,A,17,17.0
125 ST,A,18,12.0
125 ST,A,19,8.0
125 ST,A,20,7.0
125 ST,A,21,4.0
125 ST,A,22,3.0
125 ST,A,23,2.0
125 ST,B,0,17.0
125 ST,B,1,13.0
125 ST,B,2,8.0
125 ST,B,3,46.0
125 ST,B,4,83.0
125 ST,B,5,121.0
125 ST,B,6,159.0
125 ST,B,7,197.0
125 ST,B,8,234.0
125 ST,B,9,272.0
125 ST,B,10,320.0
125 ST,B,11,114.0
125 ST,B,12,65.0
125 ST,B,13,76.0
125 ST,B,14,138.0
125 ST,B,15,232.0
125 ST,B,16,239.0
125 ST,B,17,289.0
125 ST,B,18,342.0
125 ST,B,19,268.0
125 ST,B,20,254.0
125 ST,B,21,73.0
125 ST,B,22,45.0
125 ST,B,23,20.0
125 ST,C,0,4.0
125 ST,C,1,1.0
125 ST,C,2,1.0
125 ST,C,3,0.0
125 ST,C,4,5.0
125 ST,C,5,9.0
125 ST,C,6,14.0
125 ST,C,7,19.0
125 ST,C,8,23.0
125 ST,C,9,28.0
125 ST,C,10,25.0
125 ST,C,11,37.0
125 ST,C,12,19.0
125 ST,C,13,24.0
125 ST,C,14,43.0
125 ST,C,15,24.0
125 ST,C,16,19.0
125 ST,C,17,9.0
125 ST,C,18,19.0
125 ST,C,19,25.0
125 ST,C,20,18.0
125 ST,C,21,13.0
125 ST,C,22,9.0
125 ST,C,23,6.0
125 ST,D,0,2.0
125 ST,D,1,1.0
125 ST,D,2,1.0
125 ST,D,3,3.0
125 ST,D,4,10.0
125 ST,D,5,0.0
125 ST,D,6,40.0
125 ST,D,7,80.0
125 ST,D,8,120.0
125 ST,D,9,160.0
125 ST,D,10,42.0
125 ST,D,11,13.0
125 ST,D,12,11.0
125 ST,D,13,13.0
125 ST,D,14,14.0
125 ST,D,15,25.0
125 ST,D,16,18.0
125 ST,D,17,26.0
125 ST,D,18,19.0
125 ST,D,19,20.0
125 ST,D,20,7.0
125 ST,D,21,7.0
125 ST,D,22,3.0
125 ST,D,23,2.0
135 ST,2,0,0.0
135 ST,2,1,1.0
135 ST,2,2,1.0
135 ST,2,3,1.0
135 ST,2,4,8.0
135 ST,2,5,0.0
135 ST,2,6,0.0
135 ST,2,7,0.0
135 ST,2,8,0.0
135 ST,2,9,237.0
135 ST,2,10,29.0
135 ST,2,11,3.0
135 ST,2,12,3.0
135 ST,2,13,3.0
135 ST,2,14,16.0
135 ST,2,15,34.0
135 ST,2,16,10.0
135 ST,2,17,11.0
135 ST,2,18,6.0
135 ST,2,19,3.0
135 ST,2,20,2.0
135 ST,2,21,1.0
135 ST,2,22,1.0
135 ST,2,23,1.0
135 ST,3,0,0.0
135 ST,3,1,0.0
135 ST,3,2,0.0
135 ST,3,3,0.0
135 ST,3,4,6.0
135 ST,3,5,12.0
135 ST,3,6,18.0
135 ST,3,7,25.0
135 ST,3,8,31.0
135 ST,3,9,37.0
135 ST,3,10,5.0
135 ST,3,11,2.0
135 ST,3,12,1.0
135 ST,3,13,2.0
135 ST,3,14,1.0
135 ST,3,15,3.0
135 ST,3,16,3.0
135 ST,3,17,3.0
135 ST,3,18,1.0
135 ST,3,19,2.0
135 ST,3,20,1.0
135 ST,3,21,1.0
135 ST,3,22,1.0
135 ST,3,23,1.0
135 ST,A,0,123.0
135 ST,A,1,123.0
135 ST,A,2,123.0
135 ST,A,3,21.0
135 ST,A,4,14.0
135 ST,A,5,7.0
135 ST,A,6,0.0
135 ST,A,7,52.0
135 ST,A,8,103.0
135 ST,A,9,155.0
135 ST,A,10,0.0
135 ST,A,11,61.0
135 ST,A,12,53.0
135 ST,A,13,46.0
135 ST,A,14,38.0
135 ST,A,15,30.0
135 ST,A,16,23.0
135 ST,A,17,15.0
135 ST,A,18,8.0
135 ST,A,19,0.0
135 ST,A,20,0.0
135 ST,A,21,0.0
135 ST,A,22,0.0
135 ST,A,23,0.0
135 ST,B,0,15.0
135 ST,B,1,16.0
135 ST,B,2,6.0
135 ST,B,3,44.0
135 ST,B,4,82.0
135 ST,B,5,120.0
135 ST,B,6,158.0
135 ST,B,7,196.0
135 ST,B,8,234.0
135 ST,B,9,272.0
135 ST,B,10,357.0
135 ST,B,11,119.0
135 ST,B,12,63.0
135 ST,B,13,65.0
135 ST,B,14,136.0
135 ST,B,15,203.0
135 ST,B,16,226.0
135 ST,B,17,290.0
135 ST,B,18,329.0
135 ST,B,19,265.0
135 ST,B,20,249.0
135 ST,B,21,65.0
135 ST,B,22,46.0
135 ST,B,23,13.0
135 ST,C,0,2.0
135 ST,C,1,1.0
135 ST,C,2,0.0
135 ST,C,3,0.0
135 ST,C,4,5.0
135 ST,C,5,10.0
135 ST,C,6,16.0
135 ST,C,7,21.0
135 ST,C,8,26.0
135 ST,C,9,31.0
135 ST,C,10,39.0
135 ST,C,11,40.0
135 ST,C,12,17.0
135 ST,C,13,14.0
135 ST,C,14,38.0
135 ST,C,15,19.0
135 ST,C,16,10.0
135 ST,C,17,6.0
135 ST,C,18,11.0
135 ST,C,19,15.0
135 ST,C,20,10.0
135 ST,C,21,7.0
135 ST,C,22,5.0
135 ST,C,23,4.0
135 ST,D,0,0.0
135 ST,D,1,0.0
135 ST,D,2,0.0
135 ST,D,3,0.0
135 ST,D,4,0.0
135 ST,D,5,0.0
135 ST,D,6,0.0
135 ST,D,7,0.0
135 ST,D,8,0.0
135 ST,D,9,0.0
135 ST,D,10,0.0
135 ST,D,11,0.0
135 ST,D,12,0.0
135 ST,D,13,0.0
135 ST,D,14,0.0
135 ST,D,15,0.0
135 ST,D,16,0.0
135 ST,D,17,0.0
135 ST,D,18,0.0
135 ST,D,19,0.0
135 ST,D,20,0.0
135 ST,D,21,0.0
135 ST,D,22,0.0
135 ST,D,23,0.0
137 ST CITY COL,1,0,37.0
137 ST CITY COL,1,1,2.0
137 ST CITY COL,1,2,1.0
137 ST CITY COL,1,3,10.0
137 ST CITY COL,1,4,38.0
137 ST CITY COL,1,5,78.0
137 ST CITY COL,1,6,142.0
137 ST CITY COL,1,7,206.0
137 ST CITY COL,1,8,270.0
137 ST CITY COL,1,9,1357.0
137 ST CITY COL,1,10,141.0
137 ST CITY COL,1,11,75.0
137 ST CITY COL,1,12,48.0
137 ST CITY COL,1,13,324.0
137 ST CITY COL,1,14,248.0
137 ST CITY COL,1,15,414.0
137 ST CITY COL,1,16,366.0
137 ST CITY COL,1,17,240.0
137 ST CITY COL,1,18,348.0
137 ST CITY COL,1,19,178.0
137 ST CITY COL,1,20,70.0
137 ST CITY COL,1,21,35.0
137 ST CITY COL,1,22,25.0
137 ST CITY COL,1,23,28.0
137 ST CITY COL,3,0,0.0
137 ST CITY COL,3,1,0.0
137 ST CITY COL,3,2,0.0
137 ST CITY COL,3,3,0.0
137 ST CITY COL,3,4,0.0
137 ST CITY COL,3,5,0.0
137 ST CITY COL,3,6,0.0
137 ST CITY COL,3,7,0.0
137 ST CITY COL,3,8,0.0
137 ST CITY COL,3,9,0.0
137 ST CITY COL,3,10,0.0
137 ST CITY COL,3,11,0.0
137 ST CITY COL,3,12,0.0
137 ST CITY COL,3,13,0.0
137 ST CITY COL,3,14,0.0
137 ST CITY COL,3,15,0.0
137 ST CITY COL,3,16,0.0
137 ST CITY COL,3,17,0.0
137 ST CITY COL,3,18,0.0
137 ST CITY COL,3,19,0.0
137 ST CITY COL,3,20,0.0
137 ST CITY COL,3,21,0.0
137 ST CITY COL,3,22,0.0
137 ST CITY COL,3,23,0.0
138/GRAND CONC,4,0,0.0
138/GRAND CONC,4,1,0.0
138/GRAND CONC,4,2,0.0
138/GRAND CONC,4,3,6.0
138/GRAND CONC,4,4,17.0
138/GRAND CONC,4,5,0.0
138/GRAND CONC,4,6,4.0
138/GRAND CONC,4,7,8.0
138/GRAND CONC,4,8,13.0
138/GRAND CONC,4,9,17.0
138/GRAND CONC,4,10,4.0
138/GRAND CONC,4,11,0.0
138/GRAND CONC,4,12,0.0
138/GRAND CONC,4,13,5.0
138/GRAND CONC,4,14,6.0
138/GRAND CONC,4,15,4.0
138/GRAND CONC,4,16,6.0
138/GRAND CONC,4,17,6.0
138/GRAND CONC,4,18,2.0
138/GRAND CONC,4,19,2.0
138/GRAND CONC,4,20,1.0
138/GRAND CONC,4,21,2.0
138/GRAND CONC,4,22,1.0
138/GRAND CONC,4,23,1.0
138/GRAND CONC,5,0,1.0
138/GRAND CONC,5,1,0.0
138/GRAND CONC,5,2,0.0
138/GRAND CONC,5,3,0.0
138/GRAND CONC,5,4,9.0
138/GRAND CONC,5,5,18.0
138/GRAND CONC,5,6,28.0
138/GRAND CONC,5,7,37.0
138/GRAND CONC,5,8,46.0
138/GRAND CONC,5,9,55.0
138/GRAND CONC,5,10,51.0
138/GRAND CONC,5,11,15.0
138/GRAND CONC,5,12,3.0
138/GRAND CONC,5,13,1.0
138/GRAND CONC,5,14,5.0
138/GRAND CONC,5,15,17.0
138/GRAND CONC,5,16,4.0
138/GRAND CONC,5,17,6.0
138/GRAND CONC,5,18,5.0
138/GRAND CONC,5,19,3.0
138/GRAND CONC,5,20,1.0
138/GRAND CONC,5,21,1.0
138/GRAND CONC,5,22,1.0
138/GRAND CONC,5,23,2.0
138/GRAND CONC,5X,0,0.0
138/GRAND CONC,5X,1,0.0
138/GRAND CONC,5X,2,0.0
138/GRAND CONC,5X,3,0.0
138/GRAND CONC,5X,4,0.0
138/GRAND CONC,5X,5,0.0
138/GRAND CONC,5X,6,0.0
138/GRAND CONC,5X,7,0.0
138/GRAND CONC,5X,8,0.0
138/GRAND CONC,5X,9,0.0
138/GRAND CONC,5X,10,0.0
138/GRAND CONC,5X,11,0.0
138/GRAND CONC,5X,12,0.0
138/GRAND CONC,5X,13,0.0
138/GRAND CONC,5X,14,0.0
138/GRAND CONC,5X,15,0.0
138/GRAND CONC,5X,16,0.0
138/GRAND CONC,5X,17,0.0
138/GRAND CONC,5X,18,0.0
138/GRAND CONC,5X,19,0.0
138/GRAND CONC,5X,20,0.0
138/GRAND CONC,5X,21,0.0
138/GRAND CONC,5X,22,0.0
138/GRAND CONC,5X,23,0.0
138/GRAND CONC,6,0,0.0
138/GRAND CONC,6,1,0.0
138/GRAND CONC,6,2,0.0
138/GRAND CONC,6,3,0.0
138/GRAND CONC,6,4,0.0
138/GRAND CONC,6,5,0.0
138/GRAND CONC,6,6,0.0
138/GRAND CONC,6,7,0.0
138/GRAND CONC,6,8,0.0
138/GRAND CONC,6,9,0.0
138/GRAND CONC,6,10,0.0
138/GRAND CONC,6,11,0.0
138/GRAND CONC,6,12,0.0
138/GRAND CONC,6,13,0.0
138/GRAND CONC,6,14,0.0
138/GRAND CONC,6,15,0.0
138/GRAND CONC,6,16,0.0
138/GRAND CONC,6,17,0.0
138/GRAND CONC,6,18,0.0
138/GRAND CONC,6,19,0.0
138/GRAND CONC,6,20,0.0
138/GRAND CONC,6,21,0.0
138/GRAND CONC,6,22,0.0
138/GRAND CONC,6,23,0.0
14 ST,1,0,23.0
14 ST,1,1,56.0
14 ST,1,2,2.0
14 ST,1,3,16.0
14 ST,1,4,6.0
14 ST,1,5,2.0
14 ST,1,6,276.0
14 ST,1,7,550.0
14 ST,1,8,825.0
14 ST,1,9,1099.0
14 ST,1,10,229.0
14 ST,1,11,24.0
14 ST,1,12,47.0
14 ST,1,13,164.0
14 ST,1,14,363.0
14 ST,1,15,295.0
14 ST,1,16,376.0
14 ST,1,17,262.0
14 ST,1,18,280.0
14 ST,1,19,206.0
14 ST,1,20,74.0
14 ST,1,21,23.0
14 ST,1,22,27.0
14 ST,1,23,34.0
14 ST,2,0,1.0
14 ST,2,1,1.0
14 ST,2,2,1.0
14 ST,2,3,1.0
14 ST,2,4,7.0
14 ST,2,5,0.0
14 ST,2,6,3.0
14 ST,2,7,6.0
14 ST,2,8,8.0
14 ST,2,9,11.0
14 ST,2,10,81.0
14 ST,2,11,2.0
14 ST,2,12,2.0
14 ST,2,13,2.0
14 ST,2,14,9.0
14 ST,2,15,52.0
14 ST,2,16,15.0
14 ST,2,17,10.0
14 ST,2,18,6.0
14 ST,2,19,10.0
14 ST,2,20,3.0
14 ST,2,21,2.0
14 ST,2,22,1.0
14 ST,2,23,1.0
14 ST,3,0,2.0
14 ST,3,1,1.0
14 ST,3,2,1.0
14 ST,3,3,0.0
14 ST,3,4,0.0
14 ST,3,5,13.0
14 ST,3,6,26.0
14 ST,3,7,39.0
14 ST,3,8,52.0
14 ST,3,9,65.0
14 ST,3,10,21.0
14 ST,3,11,6.0
14 ST,3,12,4.0
14 ST,3,13,6.0
14 ST,3,14,4.0
14 ST,3,15,14.0
14 ST,3,16,13.0
14 ST,3,17,6.0
14 ST,3,18,9.0
14 ST,3,19,7.0
14 ST,3,20,4.0
14 ST,3,21,3.0
14 ST,3,22,3.0
14 ST,3,23,3.0
14 ST,5,0,0.0
14 ST,5,1,0.0
14 ST,5,2,0.0
14 ST,5,3,0.0
14 ST,5,4,0.0
14 ST,5,5,0.0
14 ST,5,6,0.0
14 ST,5,7,0.0
14 ST,5,8,0.0
14 ST,5,9,0.0
14 ST,5,10,0.0
14 ST,5,11,0.0
14 ST,5,12,0.0
14 ST,5,13,0.0
14 ST,5,14,0.0
14 ST,5,15,0.0
14 ST,5,16,0.0
14 ST,5,17,0.0
14 ST,5,18,0.0
14 ST,5,19,0.0
14 ST,5,20,0.0
14 ST,5,21,0.0
14 ST,5,22,0.0
14 ST,5,23,0.0
14 ST,5X,0,0.0
14 ST,5X,1,0.0
14 ST,5X,2,0.0
14 ST,5X,3,0.0
14 ST,5X,4,0.0
14 ST,5X,5,0.0
14 ST,5X,6,0.0
14 ST,5X,7,0.0
14 ST,5X,8,0.0
14 ST,5X,9,0.0
14 ST,5X,10,0.0
14 ST,5X,11,0.0
14 ST,5X,12,0.0
14 ST,5X,13,0.0
14 ST,5X,14,0.0
14 ST,5X,15,0.0
14 ST,5X,16,0.0
14 ST,5X,17,0.0
14 ST,5X,18,0.0
14 ST,5X,19,0.0
14 ST,5X,20,0.0
14 ST,5X,21,0.0
14 ST,5X,22,0.0
14 ST,5X,23,0.0
14 ST,A,0,3.0
14 ST,A,1,1.0
14 ST,A,2,41.0
14 ST,A,3,100.0
14 ST,A,4,7.0
14 ST,A,5,6.0
14 ST,A,6,4.0
14 ST,A,7,2.0
14 ST,A,8,0.0
14 ST,A,9,139.0
14 ST,A,10,20.0
14 ST,A,11,13.0
14 ST,A,12,18.0
14 ST,A,13,23.0
14 ST,A,14,36.0
14 ST,A,15,39.0
14 ST,A,16,40.0
14 ST,A,17,45.0
14 ST,A,18,27.0
14 ST,A,19,14.0
14 ST,A,20,13.0
14 ST,A,21,7.0
14 ST,A,22,5.0
14 ST,A,23,4.0
14 ST,B,0,0.0
14 ST,B,1,0.0
14 ST,B,2,0.0
14 ST,B,3,0.0
14 ST,B,4,0.0
14 ST,B,5,0.0
14 ST,B,6,0.0
14 ST,B,7,0.0
14 ST,B,8,0.0
14 ST,B,9,0.0
14 ST,B,10,0.0
14 ST,B,11,0.0
14 ST,B,12,0.0
14 ST,B,13,0.0
14 ST,B,14,0.0
14 ST,B,15,0.0
14 ST,B,16,0.0
14 ST,B,17,0.0
14 ST,B,18,0.0
14 ST,B,19,0.0
14 ST,B,20,0.0
14 ST,B,21,0.0
14 ST,B,22,0.0
14 ST,B,23,0.0
14 ST,C,0,0.0
14 ST,C,1,0.0
14 ST,C,2,0.0
14 ST,C,3,0.0
14 ST,C,4,0.0
14 ST,C,5,0.0
14 ST,C,6,0.0
14 ST,C,7,0.0
14 ST,C,8,0.0
14 ST,C,9,0.0
14 ST,C,10,0.0
14 ST,C,11,0.0
14 ST,C,12,0.0
14 ST,C,13,0.0
14 ST,C,14,0.0
14 ST,C,15,0.0
14 ST,C,16,0.0
14 ST,C,17,0.0
14 ST,C,18,0.0
14 ST,C,19,0.0
14 ST,C,20,0.0
14 ST,C,21,0.0
14 ST,C,22,0.0
14 ST,C,23,0.0
14 ST,D,0,0.0
14 ST,D,1,0.0
14 ST,D,2,0.0
14 ST,D,3,0.0
14 ST,D,4,0.0
14 ST,D,5,0.0
14 ST,D,6,0.0
14 ST,D,7,0.0
14 ST,D,8,0.0
14 ST,D,9,0.0
14 ST,D,10,0.0
14 ST,D,11,0.0
14 ST,D,12,0.0
14 ST,D,13,0.0
14 ST,D,14,0.0
14 ST,D,15,0.0
14 ST,D,16,0.0
14 ST,D,17,0.0
14 ST,D,18,0.0
14 ST,D,19,0.0
14 ST,D,20,0.0
14 ST,D,21,0.0
14 ST,D,22,0.0
14 ST,D,23,0.0
14 ST,E,0,0.0
14 ST,E,1,0.0
14 ST,E,2,0.0
14 ST,E,3,0.0
14 ST,E,4,0.0
14 ST,E,5,0.0
14 ST,E,6,0.0
14 ST,E,7,0.0
14 ST,E,8,0.0
14 ST,E,9,0.0
14 ST,E,10,0.0
14 ST,E,11,0.0
14 ST,E,12,0.0
14 ST,E,13,0.0
14 ST,E,14,0.0
14 ST,E,15,0.0
14 ST,E,16,0.0
14 ST,E,17,0.0
14 ST,E,18,0.0
14 ST,E,19,0.0
14 ST,E,20,0.0
14 ST,E,21,0.0
14 ST,E,22,0.0
14 ST,E,23,0.0
14 ST,F,0,0.0
14 ST,F,1,0.0
14 ST,F,2,0.0
14 ST,F,3,0.0
14 ST,F,4,0.0
14 ST,F,5,0.0
14 ST,F,6,0.0
14 ST,F,7,0.0
14 ST,F,8,0.0
14 ST,F,9,0.0
14 ST,F,10,0.0
14 ST,F,11,0.0
14 ST,F,12,0.0
14 ST,F,13,0.0
14 ST,F,14,0.0
14 ST,F,15,0.0
14 ST,F,16,0.0
14 ST,F,17,0.0
14 ST,F,18,0.0
14 ST,F,19,0.0
14 ST,F,20,0.0
14 ST,F,21,0.0
14 ST,F,22,0.0
14 ST,F,23,0.0
14 ST,M,0,0.0
14 ST,M,1,0.0
14 ST,M,2,0.0
14 ST,M,3,0.0
14 ST,M,4,0.0
14 ST,M,5,0.0
14 ST,M,6,0.0
14 ST,M,7,0.0
14 ST,M,8,0.0
14 ST,M,9,0.0
14 ST,M,10,0.0
14 ST,M,11,0.0
14 ST,M,12,0.0
14 ST,M,13,0.0
14 ST,M,14,0.0
14 ST,M,15,0.0
14 ST,M,16,0.0
14 ST,M,17,0.0
14 ST,M,18,0.0
14 ST,M,19,0.0
14 ST,M,20,0.0
14 ST,M,21,0.0
14 ST,M,22,0.0
14 ST,M,23,0.0
14 ST,R,0,0.0
14 ST,R,1,0.0
14 ST,R,2,0.0
14 ST,R,3,0.0
14 ST,R,4,0.0
14 ST,R,5,0.0
14 ST,R,6,0.0
14 ST,R,7,0.0
14 ST,R,8,0.0
14 ST,R,9,0.0
14 ST,R,10,0.0
14 ST,R,11,0.0
14 ST,R,12,0.0
14 ST,R,13,0.0
14 ST,R,14,0.0
14 ST,R,15,0.0
14 ST,R,16,0.0
14 ST,R,17,0.0
14 ST,R,18,0.0
14 ST,R,19,0.0
14 ST,R,20,0.0
14 ST,R,21,0.0
14 ST,R,22,0.0
14 ST,R,23,0.0
14 ST-UNION SQ,2,0,0.0
14 ST-UNION SQ,2,1,0.0
14 ST-UNION SQ,2,2,0.0
14 ST-UNION SQ,2,3,0.0
14 ST-UNION SQ,2,4,0.0
14 ST-UNION SQ,2,5,0.0
14 ST-UNION SQ,2,6,0.0
14 ST-UNION SQ,2,7,0.0
14 ST-UNION SQ,2,8,0.0
14 ST-UNION SQ,2,9,0.0
14 ST-UNION SQ,2,10,0.0
14 ST-UNION SQ,2,11,0.0
14 ST-UNION SQ,2,12,0.0
14 ST-UNION SQ,2,13,0.0
14 ST-UNION SQ,2,14,0.0
14 ST-UNION SQ,2,15,0.0
14 ST-UNION SQ,2,16,0.0
14 ST-UNION SQ,2,17,0.0
14 ST-UNION SQ,2,18,0.0
14 ST-UNION SQ,2,19,0.0
14 ST-UNION SQ,2,20,0.0
14 ST-UNION SQ,2,21,0.0
14 ST-UNION SQ,2,22,0.0
14 ST-UNION SQ,2,23,0.0
14 ST-UNION SQ,4,0,0.0
14 ST-UNION SQ,4,1,0.0
14 ST-UNION SQ,4,2,0.0
14 ST-UNION SQ,4,3,0.0
14 ST-UNION SQ,4,4,0.0
14 ST-UNION SQ,4,5,0.0
14 ST-UNION SQ,4,6,0.0
14 ST-UNION SQ,4,7,0.0
14 ST-UNION SQ,4,8,0.0
14 ST-UNION SQ,4,9,0.0
14 ST-UNION SQ,4,10,0.0
14 ST-UNION SQ,4,11,0.0
14 ST-UNION SQ,4,12,0.0
14 ST-UNION SQ,4,13,0.0
14 ST-UNION SQ,4,14,0.0
14 ST-UNION SQ,4,15,0.0
14 ST-UNION SQ,4,16,0.0
14 ST-UNION SQ,4,17,0.0
14 ST-UNION SQ,4,18,0.0
14 ST-UNION SQ,4,19,0.0
14 ST-UNION SQ,4,20,0.0
14 ST-UNION SQ,4,21,0.0
14 ST-UNION SQ,4,22,0.0
14 ST-UNION SQ,4,23,0.0
14 ST-UNION SQ,5,0,0.0
14 ST-UNION SQ,5,1,0.0
14 ST-UNION SQ,5,2,0.0
14 ST-UNION SQ,5,3,0.0
14 ST-UNION SQ,5,4,0.0
14 ST-UNION SQ,5,5,0.0
14 ST-UNION SQ,5,6,0.0
14 ST-UNION SQ,5,7,0.0
14 ST-UNION SQ,5,8,0.0
14 ST-UNION SQ,5,9,0.0
14 ST-UNION SQ,5,10,0.0
14 ST-UNION SQ,5,11,0.0
14 ST-UNION SQ,5,12,0.0
14 ST-UNION SQ,5,13,0.0
14 ST-UNION SQ,5,14,0.0
14 ST-UNION SQ,5,15,0.0
14 ST-UNION SQ,5,16,0.0
14 ST-UNION SQ,5,17,0.0
14 ST-UNION SQ,5,18,0.0
14 ST-UNION SQ,5,19,0.0
14 ST-UNION SQ,5,20,0.0
14 ST-UNION SQ,5,21,0.0
14 ST-UNION SQ,5,22,0.0
14 ST-UNION SQ,5,23,0.0
14 ST-UNION SQ,5X,0,0.0
14 ST-UNION SQ,5X,1,0.0
14 ST-UNION SQ,5X,2,0.0
14 ST-UNION SQ,5X,3,0.0
14 ST-UNION SQ,5X,4,0.0
14 ST-UNION SQ,5X,5,0.0
14 ST-UNION SQ,5X,6,0.0
14 ST-UNION SQ,5X,7,0.0
14 ST-UNION SQ,5X,8,0.0
14 ST-UNION SQ,5X,9,0.0
14 ST-UNION SQ,5X,10,0.0
14 ST-UNION SQ,5X,11,0.0
14 ST-UNION SQ,5X,12,0.0
14 ST-UNION SQ,5X,13,0.0
14 ST-UNION SQ,5X,14,0.0
14 ST-UNION SQ,5X,15,0.0
14 ST-UNION SQ,5X,16,0.0
14 ST-UNION SQ,5X,17,0.0
14 ST-UNION SQ,5X,18,0.0
14 ST-UNION SQ,5X,19,0.0
14 ST-UNION SQ,5X,20,0.0
14 ST-UNION SQ,5X,21,0.0
14 ST-UNION SQ,5X,22,0.0
14 ST-UNION SQ,5X,23,0.0
14 ST-UNION SQ,6,0,0.0
14 ST-UNION SQ,6,1,0.0
14 ST-UNION SQ,6,2,0.0
14 ST-UNION SQ,6,3,0.0
14 ST-UNION SQ,6,4,0.0
14 ST-UNION SQ,6,5,0.0
14 ST-UNION SQ,6,6,0.0
14 ST-UNION SQ,6,7,0.0
14 ST-UNION SQ,6,8,0.0
14 ST-UNION SQ,6,9,0.0
14 ST-UNION SQ,6,10,0.0
14 ST-UNION SQ,6,11,0.0
14 ST-UNION SQ,6,12,0.0
14 ST-UNION SQ,6,13,0.0
14 ST-UNION SQ,6,14,0.0
14 ST-UNION SQ,6,15,0.0
14 ST-UNION SQ,6,16,0.0
14 ST-UNION SQ,6,17,0.0
14 ST-UNION SQ,6,18,0.0
14 ST-UNION SQ,6,19,0.0
14 ST-UNION SQ,6,20,0.0
14 ST-UNION SQ,6,21,0.0
14 ST-UNION SQ,6,22,0.0
14 ST-UNION SQ,6,23,0.0
14 ST-UNION SQ,6X,0,0.0
14 ST-UNION SQ,6X,1,0.0
14 ST-UNION SQ,6X,2,0.0
14 ST-UNION SQ,6X,3,0.0
14 ST-UNION SQ,6X,4,0.0
14 ST-UNION SQ,6X,5,0.0
14 ST-UNION SQ,6X,6,0.0
14 ST-UNION SQ,6X,7,0.0
14 ST-UNION SQ,6X,8,0.0
14 ST-UNION SQ,6X,9,0.0
14 ST-UNION SQ,6X,10,0.0
14 ST-UNION SQ,6X,11,0.0
14 ST-UNION SQ,6X,12,0.0
14 ST-UNION SQ,6X,13,0.0
14 ST-UNION SQ,6X,14,0.0
14 ST-UNION SQ,6X,15,0.0
14 ST-UNION SQ,6X,16,0.0
14 ST-UNION SQ,6X,17,0.0
14 ST-UNION SQ,6X,18,0.0
14 ST-UNION SQ,6X,19,0.0
14 ST-UNION SQ,6X,20,0.0
14 ST-UNION SQ,6X,21,0.0
14 ST-UNION SQ,6X,22,0.0
14 ST-UNION SQ,6X,23,0.0
14 ST-UNION SQ,N,0,0.0
14 ST-UNION SQ,N,1,0.0
14 ST-UNION SQ,N,2,0.0
14 ST-UNION SQ,N,3,0.0
14 ST-UNION SQ,N,4,0.0
14 ST-UNION SQ,N,5,0.0
14 ST-UNION SQ,N,6,8.0
14 ST-UNION SQ,N,7,17.0
14 ST-UNION SQ,N,8,26.0
14 ST-UNION SQ,N,9,34.0
14 ST-UNION SQ,N,10,0.0
14 ST-UNION SQ,N,11,1.0
14 ST-UNION SQ,N,12,0.0
14 ST-UNION SQ,N,13,0.0
14 ST-UNION SQ,N,14,5.0
14 ST-UNION SQ,N,15,1.0
14 ST-UNION SQ,N,16,4.0
14 ST-UNION SQ,N,17,2.0
14 ST-UNION SQ,N,18,2.0
14 ST-UNION SQ,N,19,0.0
14 ST-UNION SQ,N,20,1.0
14 ST-UNION SQ,N,21,0.0
14 ST-UNION SQ,N,22,0.0
14 ST-UNION SQ,N,23,0.0
14 ST-UNION SQ,Q,0,0.0
14 ST-UNION SQ,Q,1,0.0
14 ST-UNION SQ,Q,2,0.0
14 ST-UNION SQ,Q,3,0.0
14 ST-UNION SQ,Q,4,0.0
14 ST-UNION SQ,Q,5,0.0
14 ST-UNION SQ,Q,6,0.0
14 ST-UNION SQ,Q,7,0.0
14 ST-UNION SQ,Q,8,0.0
14 ST-UNION SQ,Q,9,7.0
14 ST-UNION SQ,Q,10,0.0
14 ST-UNION SQ,Q,11,1.0
14 ST-UNION SQ,Q,12,1.0
14 ST-UNION SQ,Q,13,0.0
14 ST-UNION SQ,Q,14,1.0
14 ST-UNION SQ,Q,15,3.0
14 ST-UNION SQ,Q,16,2.0
14 ST-UNION SQ,Q,17,0.0
14 ST-UNION SQ,Q,18,0.0
14 ST-UNION SQ,Q,19,0.0
14 ST-UNION SQ,Q,20,0.0
14 ST-UNION SQ,Q,21,0.0
14 ST-UNION SQ,Q,22,1.0
14 ST-UNION SQ,Q,23,1.0
14 ST-UNION SQ,R,0,0.0
14 ST-UNION SQ,R,1,0.0
14 ST-UNION SQ,R,2,0.0
14 ST-UNION SQ,R,3,0.0
