STATION,route_id,hour,direction_id,weekday,current_crowd,last_month_crowd,last_year_crowd
ATL AV-BARCLAY,3,17,0.0,0,9.0,5.0,39.0
ATL AV-BARCLAY,3,17,0.0,1,9.0,8.0,22.0
ATL AV-BARCLAY,3,17,1.0,0,35.0,18.0,244.0
ATL AV-BARCLAY,3,17,1.0,1,65.0,33.0,253.0
ATL AV-BARCLAY,3,18,0.0,0,9.0,6.0,36.0
ATL AV-BARCLAY,3,18,0.0,1,9.0,8.0,24.0
ATL AV-BARCLAY,3,18,1.0,0,44.0,26.0,288.0
ATL AV-BARCLAY,3,18,1.0,1,63.0,33.0,231.0
ATL AV-BARCLAY,3,19,0.0,0,8.0,5.0,28.0
ATL AV-BARCLAY,3,19,0.0,1,12.0,11.0,26.0
ATL AV-BARCLAY,3,19,1.0,0,31.0,18.0,223.0
ATL AV-BARCLAY,3,19,1.0,1,54.0,26.0,241.0
ATL AV-BARCLAY,3,20,0.0,0,5.0,4.0,26.0
ATL AV-BARCLAY,3,20,0.0,1,9.0,7.0,18.0
ATL AV-BARCLAY,3,20,1.0,0,36.0,17.0,258.0
ATL AV-BARCLAY,3,20,1.0,1,39.0,19.0,199.0
ATL AV-BARCLAY,3,21,0.0,0,4.0,5.0,19.0
ATL AV-BARCLAY,3,21,0.0,1,6.0,4.0,14.0
ATL AV-BARCLAY,3,21,1.0,0,29.0,16.0,227.0
ATL AV-BARCLAY,3,21,1.0,1,30.0,16.0,167.0
ATL AV-BARCLAY,3,22,0.0,0,4.0,4.0,17.0
ATL AV-BARCLAY,3,22,0.0,1,5.0,6.0,13.0
ATL AV-BARCLAY,3,22,1.0,0,28.0,17.0,218.0
ATL AV-BARCLAY,3,22,1.0,1,22.0,17.0,158.0
ATL AV-BARCLAY,3,23,0.0,0,6.0,6.0,12.0
ATL AV-BARCLAY,3,23,0.0,1,5.0,6.0,13.0
ATL AV-BARCLAY,3,23,1.0,0,23.0,15.0,198.0
ATL AV-BARCLAY,3,23,1.0,1,22.0,17.0,158.0
ATL AV-BARCLAY,4,0,0.0,0,4.0,3.0,20.0
ATL AV-BARCLAY,4,0,0.0,1,1.0,2.0,11.0
ATL AV-BARCLAY,4,0,1.0,0,40.0,17.0,169.0
ATL AV-BARCLAY,4,0,1.0,1,42.0,27.0,279.0
ATL AV-BARCLAY,4,1,0.0,0,12.0,10.0,35.0
ATL AV-BARCLAY,4,1,0.0,1,32.0,24.0,55.0
ATL AV-BARCLAY,4,1,1.0,0,50.0,32.0,454.0
ATL AV-BARCLAY,4,1,1.0,1,33.0,26.0,236.0
ATL AV-BARCLAY,4,2,0.0,0,20.0,17.0,49.0
ATL AV-BARCLAY,4,2,0.0,1,63.0,47.0,100.0
ATL AV-BARCLAY,4,2,1.0,0,49.0,32.0,572.0
ATL AV-BARCLAY,4,2,1.0,1,69.0,51.0,309.0
ATL AV-BARCLAY,4,3,0.0,0,28.0,24.0,63.0
ATL AV-BARCLAY,4,3,0.0,1,94.0,69.0,144.0
ATL AV-BARCLAY,4,3,1.0,0,48.0,32.0,690.0
ATL AV-BARCLAY,4,3,1.0,1,105.0,75.0,382.0
ATL AV-BARCLAY,4,4,0.0,0,36.0,31.0,78.0
ATL AV-BARCLAY,4,4,0.0,1,125.0,92.0,189.0
ATL AV-BARCLAY,4,4,1.0,0,47.0,32.0,808.0
ATL AV-BARCLAY,4,4,1.0,1,141.0,99.0,455.0
ATL AV-BARCLAY,4,5,0.0,0,44.0,38.0,92.0
ATL AV-BARCLAY,4,5,0.0,1,156.0,114.0,233.0
ATL AV-BARCLAY,4,5,1.0,0,46.0,32.0,926.0
ATL AV-BARCLAY,4,5,1.0,1,177.0,124.0,528.0
ATL AV-BARCLAY,4,6,0.0,0,50.0,49.0,102.0
ATL AV-BARCLAY,4,6,0.0,1,53.0,40.0,140.0
ATL AV-BARCLAY,4,6,1.0,0,180.0,172.0,463.0
ATL AV-BARCLAY,4,6,1.0,1,259.0,219.0,779.0
ATL AV-BARCLAY,4,7,0.0,0,9.0,10.0,24.0
ATL AV-BARCLAY,4,7,0.0,1,30.0,22.0,113.0
ATL AV-BARCLAY,4,7,1.0,0,82.0,89.0,208.0
ATL AV-BARCLAY,4,7,1.0,1,82.0,72.0,369.0
ATL AV-BARCLAY,4,8,0.0,0,7.0,7.0,42.0
ATL AV-BARCLAY,4,8,0.0,1,2.0,2.0,20.0
ATL AV-BARCLAY,4,8,1.0,0,54.0,55.0,200.0
ATL AV-BARCLAY,4,8,1.0,1,56.0,50.0,339.0
ATL AV-BARCLAY,4,9,0.0,0,3.0,2.0,19.0
ATL AV-BARCLAY,4,9,0.0,1,3.0,2.0,25.0
ATL AV-BARCLAY,4,9,1.0,0,31.0,29.0,172.0
ATL AV-BARCLAY,4,9,1.0,1,56.0,48.0,378.0
ATL AV-BARCLAY,4,10,0.0,0,3.0,2.0,16.0
ATL AV-BARCLAY,4,10,0.0,1,3.0,2.0,29.0
ATL AV-BARCLAY,4,10,1.0,0,31.0,22.0,211.0
ATL AV-BARCLAY,4,10,1.0,1,45.0,30.0,445.0
ATL AV-BARCLAY,4,11,0.0,0,3.0,2.0,14.0
ATL AV-BARCLAY,4,11,0.0,1,4.0,3.0,27.0
ATL AV-BARCLAY,4,11,1.0,0,24.0,15.0,233.0
ATL AV-BARCLAY,4,11,1.0,1,64.0,61.0,548.0
ATL AV-BARCLAY,4,12,0.0,0,4.0,2.0,17.0
ATL AV-BARCLAY,4,12,0.0,1,3.0,2.0,14.0
ATL AV-BARCLAY,4,12,1.0,0,30.0,19.0,270.0
ATL AV-BARCLAY,4,12,1.0,1,100.0,53.0,607.0
ATL AV-BARCLAY,4,13,0.0,0,4.0,3.0,23.0
ATL AV-BARCLAY,4,13,0.0,1,5.0,3.0,20.0
ATL AV-BARCLAY,4,13,1.0,0,44.0,22.0,328.0
ATL AV-BARCLAY,4,13,1.0,1,129.0,69.0,652.0
ATL AV-BARCLAY,4,14,0.0,0,5.0,3.0,21.0
ATL AV-BARCLAY,4,14,0.0,1,9.0,7.0,17.0
ATL AV-BARCLAY,4,14,1.0,0,52.0,36.0,347.0
ATL AV-BARCLAY,4,14,1.0,1,152.0,92.0,692.0
ATL AV-BARCLAY,4,15,0.0,0,5.0,3.0,23.0
ATL AV-BARCLAY,4,15,0.0,1,6.0,4.0,20.0
ATL AV-BARCLAY,4,15,1.0,0,50.0,35.0,379.0
ATL AV-BARCLAY,4,15,1.0,1,138.0,101.0,628.0
ATL AV-BARCLAY,4,16,0.0,0,4.0,3.0,23.0
ATL AV-BARCLAY,4,16,0.0,1,5.0,4.0,19.0
ATL AV-BARCLAY,4,16,1.0,0,55.0,38.0,396.0
ATL AV-BARCLAY,4,16,1.0,1,107.0,61.0,407.0
ATL AV-BARCLAY,4,17,0.0,0,4.0,3.0,25.0
ATL AV-BARCLAY,4,17,0.0,1,5.0,3.0,21.0
ATL AV-BARCLAY,4,17,1.0,0,55.0,33.0,376.0
ATL AV-BARCLAY,4,17,1.0,1,87.0,48.0,294.0
ATL AV-BARCLAY,4,18,0.0,0,4.0,3.0,21.0
ATL AV-BARCLAY,4,18,0.0,1,6.0,4.0,21.0
ATL AV-BARCLAY,4,18,1.0,0,48.0,33.0,376.0
ATL AV-BARCLAY,4,18,1.0,1,100.0,54.0,303.0
ATL AV-BARCLAY,4,19,0.0,0,4.0,2.0,23.0
ATL AV-BARCLAY,4,19,0.0,1,5.0,3.0,22.0
ATL AV-BARCLAY,4,19,1.0,0,53.0,34.0,321.0
ATL AV-BARCLAY,4,19,1.0,1,101.0,55.0,292.0
ATL AV-BARCLAY,4,20,0.0,0,4.0,2.0,19.0
ATL AV-BARCLAY,4,20,0.0,1,4.0,3.0,20.0
ATL AV-BARCLAY,4,20,1.0,0,52.0,39.0,341.0
ATL AV-BARCLAY,4,20,1.0,1,77.0,42.0,263.0
ATL AV-BARCLAY,4,21,0.0,0,3.0,2.0,18.0
ATL AV-BARCLAY,4,21,0.0,1,3.0,2.0,15.0
ATL AV-BARCLAY,4,21,1.0,0,52.0,41.0,307.0
ATL AV-BARCLAY,4,21,1.0,1,61.0,35.0,234.0
ATL AV-BARCLAY,4,22,0.0,0,2.0,1.0,12.0
ATL AV-BARCLAY,4,22,0.0,1,3.0,3.0,18.0
ATL AV-BARCLAY,4,22,1.0,0,55.0,38.0,300.0
ATL AV-BARCLAY,4,22,1.0,1,64.0,39.0,387.0
ATL AV-BARCLAY,4,23,0.0,0,2.0,1.0,12.0
ATL AV-BARCLAY,4,23,0.0,1,2.0,4.0,15.0
ATL AV-BARCLAY,4,23,1.0,0,52.0,28.0,313.0
ATL AV-BARCLAY,4,23,1.0,1,49.0,32.0,330.0
ATL AV-BARCLAY,5,0,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,0,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,1,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,1,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,2,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,2,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,3,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,3,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,4,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,4,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,5,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,5,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,6,0.0,1,28.0,22.0,92.0
ATL AV-BARCLAY,5,6,1.0,1,78.0,50.0,351.0
ATL AV-BARCLAY,5,7,0.0,1,19.0,15.0,83.0
ATL AV-BARCLAY,5,7,1.0,1,12.0,11.0,128.0
ATL AV-BARCLAY,5,8,0.0,1,6.0,4.0,43.0
ATL AV-BARCLAY,5,8,1.0,1,11.0,9.0,138.0
ATL AV-BARCLAY,5,9,0.0,1,6.0,4.0,55.0
ATL AV-BARCLAY,5,9,1.0,1,7.0,5.0,93.0
ATL AV-BARCLAY,5,10,0.0,1,6.0,3.0,49.0
ATL AV-BARCLAY,5,10,1.0,1,13.0,9.0,113.0
ATL AV-BARCLAY,5,11,0.0,1,16.0,15.0,42.0
ATL AV-BARCLAY,5,11,1.0,1,36.0,35.0,126.0
ATL AV-BARCLAY,5,12,0.0,1,7.0,6.0,41.0
ATL AV-BARCLAY,5,12,1.0,1,27.0,16.0,177.0
ATL AV-BARCLAY,5,13,0.0,1,6.0,4.0,22.0
ATL AV-BARCLAY,5,13,1.0,1,29.0,15.0,198.0
ATL AV-BARCLAY,5,14,0.0,1,22.0,17.0,29.0
ATL AV-BARCLAY,5,14,1.0,1,55.0,34.0,211.0
ATL AV-BARCLAY,5,15,0.0,1,8.0,6.0,24.0
ATL AV-BARCLAY,5,15,1.0,1,51.0,30.0,183.0
ATL AV-BARCLAY,5,16,0.0,1,7.0,5.0,21.0
ATL AV-BARCLAY,5,16,1.0,1,40.0,24.0,144.0
ATL AV-BARCLAY,5,17,0.0,1,5.0,4.0,18.0
ATL AV-BARCLAY,5,17,1.0,1,37.0,21.0,92.0
ATL AV-BARCLAY,5,18,0.0,1,6.0,3.0,14.0
ATL AV-BARCLAY,5,18,1.0,1,42.0,24.0,91.0
ATL AV-BARCLAY,5,19,0.0,1,5.0,3.0,20.0
ATL AV-BARCLAY,5,19,1.0,1,39.0,22.0,70.0
ATL AV-BARCLAY,5,20,0.0,1,4.0,3.0,18.0
ATL AV-BARCLAY,5,20,1.0,1,34.0,19.0,64.0
ATL AV-BARCLAY,5,21,0.0,1,3.0,3.0,15.0
ATL AV-BARCLAY,5,21,1.0,1,34.0,19.0,64.0
ATL AV-BARCLAY,5,22,0.0,1,3.0,3.0,15.0
ATL AV-BARCLAY,5,22,1.0,1,34.0,19.0,64.0
ATL AV-BARCLAY,5,23,0.0,1,3.0,3.0,15.0
ATL AV-BARCLAY,5,23,1.0,1,34.0,19.0,64.0
ATL AV-BARCLAY,B,0,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,0,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,1,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,1,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,2,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,2,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,3,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,3,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,4,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,4,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,5,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,5,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,6,0.0,1,72.0,42.0,379.0
ATL AV-BARCLAY,B,6,1.0,1,57.0,47.0,374.0
ATL AV-BARCLAY,B,7,0.0,1,55.0,27.0,334.0
ATL AV-BARCLAY,B,7,1.0,1,26.0,36.0,312.0
ATL AV-BARCLAY,B,8,0.0,1,38.0,16.0,266.0
ATL AV-BARCLAY,B,8,1.0,1,13.0,15.0,235.0
ATL AV-BARCLAY,B,9,0.0,1,43.0,17.0,319.0
ATL AV-BARCLAY,B,9,1.0,1,12.0,7.0,193.0
ATL AV-BARCLAY,B,10,0.0,1,40.0,12.0,314.0
ATL AV-BARCLAY,B,10,1.0,1,13.0,6.0,156.0
ATL AV-BARCLAY,B,11,0.0,1,36.0,16.0,266.0
ATL AV-BARCLAY,B,11,1.0,1,20.0,14.0,162.0
ATL AV-BARCLAY,B,12,0.0,1,32.0,18.0,186.0
ATL AV-BARCLAY,B,12,1.0,1,21.0,12.0,177.0
ATL AV-BARCLAY,B,13,0.0,1,27.0,16.0,120.0
ATL AV-BARCLAY,B,13,1.0,1,31.0,15.0,169.0
ATL AV-BARCLAY,B,14,0.0,1,30.0,22.0,93.0
ATL AV-BARCLAY,B,14,1.0,1,68.0,40.0,181.0
ATL AV-BARCLAY,B,15,0.0,1,25.0,16.0,78.0
ATL AV-BARCLAY,B,15,1.0,1,62.0,27.0,214.0
ATL AV-BARCLAY,B,16,0.0,1,24.0,15.0,76.0
ATL AV-BARCLAY,B,16,1.0,1,73.0,33.0,208.0
ATL AV-BARCLAY,B,17,0.0,1,19.0,12.0,75.0
ATL AV-BARCLAY,B,17,1.0,1,84.0,36.0,239.0
ATL AV-BARCLAY,B,18,0.0,1,23.0,13.0,87.0
ATL AV-BARCLAY,B,18,1.0,1,83.0,33.0,206.0
ATL AV-BARCLAY,B,19,0.0,1,18.0,12.0,73.0
ATL AV-BARCLAY,B,19,1.0,1,74.0,34.0,201.0
ATL AV-BARCLAY,B,20,0.0,1,11.0,10.0,63.0
ATL AV-BARCLAY,B,20,1.0,1,55.0,25.0,171.0
ATL AV-BARCLAY,B,21,0.0,1,11.0,10.0,56.0
ATL AV-BARCLAY,B,21,1.0,1,24.0,15.0,118.0
ATL AV-BARCLAY,B,22,0.0,1,11.0,10.0,56.0
ATL AV-BARCLAY,B,22,1.0,1,22.0,14.0,85.0
ATL AV-BARCLAY,B,23,0.0,1,11.0,10.0,56.0
ATL AV-BARCLAY,B,23,1.0,1,22.0,14.0,85.0
ATL AV-BARCLAY,D,0,0.0,0,2.0,1.0,15.0
ATL AV-BARCLAY,D,0,0.0,1,0.0,0.0,9.0
ATL AV-BARCLAY,D,0,1.0,0,7.0,4.0,136.0
ATL AV-BARCLAY,D,0,1.0,1,11.0,7.0,132.0
ATL AV-BARCLAY,D,1,0.0,0,14.0,3.0,53.0
ATL AV-BARCLAY,D,1,0.0,1,74.0,35.0,226.0
ATL AV-BARCLAY,D,1,1.0,0,3.0,6.0,62.0
ATL AV-BARCLAY,D,1,1.0,1,7.0,5.0,125.0
ATL AV-BARCLAY,D,2,0.0,0,27.0,5.0,91.0
ATL AV-BARCLAY,D,2,0.0,1,147.0,69.0,444.0
ATL AV-BARCLAY,D,2,1.0,0,2.0,4.0,42.0
ATL AV-BARCLAY,D,2,1.0,1,14.0,11.0,135.0
ATL AV-BARCLAY,D,3,0.0,0,40.0,8.0,129.0
ATL AV-BARCLAY,D,3,0.0,1,221.0,104.0,661.0
ATL AV-BARCLAY,D,3,1.0,0,1.0,2.0,21.0
ATL AV-BARCLAY,D,3,1.0,1,21.0,16.0,145.0
ATL AV-BARCLAY,D,4,0.0,0,52.0,10.0,167.0
ATL AV-BARCLAY,D,4,0.0,1,294.0,139.0,879.0
ATL AV-BARCLAY,D,4,1.0,0,0.0,0.0,0.0
ATL AV-BARCLAY,D,4,1.0,1,28.0,22.0,155.0
ATL AV-BARCLAY,D,5,0.0,0,65.0,12.0,205.0
ATL AV-BARCLAY,D,5,0.0,1,368.0,173.0,1096.0
ATL AV-BARCLAY,D,5,1.0,0,5.0,3.0,268.0
ATL AV-BARCLAY,D,5,1.0,1,35.0,28.0,166.0
ATL AV-BARCLAY,D,6,0.0,0,111.0,63.0,252.0
ATL AV-BARCLAY,D,6,0.0,1,228.0,124.0,743.0
ATL AV-BARCLAY,D,6,1.0,0,44.0,42.0,126.0
ATL AV-BARCLAY,D,6,1.0,1,185.0,122.0,418.0
ATL AV-BARCLAY,D,7,0.0,0,86.0,72.0,249.0
ATL AV-BARCLAY,D,7,0.0,1,160.0,79.0,523.0
ATL AV-BARCLAY,D,7,1.0,0,26.0,34.0,72.0
ATL AV-BARCLAY,D,7,1.0,1,10.0,12.0,90.0
ATL AV-BARCLAY,D,8,0.0,0,80.0,65.0,286.0
ATL AV-BARCLAY,D,8,0.0,1,124.0,60.0,459.0
ATL AV-BARCLAY,D,8,1.0,0,13.0,17.0,56.0
ATL AV-BARCLAY,D,8,1.0,1,7.0,8.0,67.0
ATL AV-BARCLAY,D,9,0.0,0,65.0,51.0,282.0
ATL AV-BARCLAY,D,9,0.0,1,110.0,53.0,492.0
ATL AV-BARCLAY,D,9,1.0,0,8.0,8.0,59.0
ATL AV-BARCLAY,D,9,1.0,1,7.0,5.0,67.0
ATL AV-BARCLAY,D,10,0.0,0,72.0,48.0,345.0
ATL AV-BARCLAY,D,10,0.0,1,111.0,45.0,539.0
ATL AV-BARCLAY,D,10,1.0,0,11.0,7.0,83.0
ATL AV-BARCLAY,D,10,1.0,1,11.0,5.0,96.0
ATL AV-BARCLAY,D,11,0.0,0,59.0,40.0,284.0
ATL AV-BARCLAY,D,11,0.0,1,157.0,134.0,388.0
ATL AV-BARCLAY,D,11,1.0,0,12.0,5.0,81.0
ATL AV-BARCLAY,D,11,1.0,1,37.0,34.0,114.0
ATL AV-BARCLAY,D,12,0.0,0,58.0,39.0,248.0
ATL AV-BARCLAY,D,12,0.0,1,58.0,44.0,322.0
ATL AV-BARCLAY,D,12,1.0,0,15.0,8.0,112.0
ATL AV-BARCLAY,D,12,1.0,1,16.0,11.0,141.0
ATL AV-BARCLAY,D,13,0.0,0,67.0,53.0,252.0
ATL AV-BARCLAY,D,13,0.0,1,54.0,40.0,226.0
ATL AV-BARCLAY,D,13,1.0,0,17.0,7.0,134.0
ATL AV-BARCLAY,D,13,1.0,1,24.0,13.0,170.0
ATL AV-BARCLAY,D,14,0.0,0,54.0,47.0,201.0
ATL AV-BARCLAY,D,14,0.0,1,78.0,100.0,220.0
ATL AV-BARCLAY,D,14,1.0,0,19.0,10.0,182.0
ATL AV-BARCLAY,D,14,1.0,1,52.0,46.0,161.0
ATL AV-BARCLAY,D,15,0.0,0,44.0,34.0,149.0
ATL AV-BARCLAY,D,15,0.0,1,47.0,33.0,171.0
ATL AV-BARCLAY,D,15,1.0,0,22.0,13.0,181.0
ATL AV-BARCLAY,D,15,1.0,1,47.0,25.0,166.0
ATL AV-BARCLAY,D,16,0.0,0,37.0,23.0,118.0
ATL AV-BARCLAY,D,16,0.0,1,42.0,29.0,141.0
ATL AV-BARCLAY,D,16,1.0,0,28.0,16.0,184.0
ATL AV-BARCLAY,D,16,1.0,1,49.0,24.0,138.0
ATL AV-BARCLAY,D,17,0.0,0,27.0,18.0,103.0
ATL AV-BARCLAY,D,17,0.0,1,34.0,21.0,121.0
ATL AV-BARCLAY,D,17,1.0,0,32.0,14.0,196.0
ATL AV-BARCLAY,D,17,1.0,1,49.0,21.0,105.0
ATL AV-BARCLAY,D,18,0.0,0,21.0,14.0,74.0
ATL AV-BARCLAY,D,18,0.0,1,25.0,17.0,79.0
ATL AV-BARCLAY,D,18,1.0,0,36.0,19.0,213.0
ATL AV-BARCLAY,D,18,1.0,1,61.0,26.0,114.0
ATL AV-BARCLAY,D,19,0.0,0,16.0,10.0,58.0
ATL AV-BARCLAY,D,19,0.0,1,28.0,15.0,79.0
ATL AV-BARCLAY,D,19,1.0,0,32.0,15.0,213.0
ATL AV-BARCLAY,D,19,1.0,1,50.0,20.0,110.0
ATL AV-BARCLAY,D,20,0.0,0,10.0,4.0,53.0
ATL AV-BARCLAY,D,20,0.0,1,19.0,12.0,62.0
ATL AV-BARCLAY,D,20,1.0,0,24.0,11.0,178.0
ATL AV-BARCLAY,D,20,1.0,1,37.0,15.0,127.0
ATL AV-BARCLAY,D,21,0.0,0,5.0,2.0,46.0
ATL AV-BARCLAY,D,21,0.0,1,22.0,11.0,79.0
ATL AV-BARCLAY,D,21,1.0,0,16.0,7.0,190.0
ATL AV-BARCLAY,D,21,1.0,1,20.0,10.0,85.0
ATL AV-BARCLAY,D,22,0.0,0,2.0,2.0,24.0
ATL AV-BARCLAY,D,22,0.0,1,3.0,2.0,24.0
ATL AV-BARCLAY,D,22,1.0,0,9.0,5.0,193.0
ATL AV-BARCLAY,D,22,1.0,1,6.0,4.0,117.0
ATL AV-BARCLAY,D,23,0.0,0,2.0,2.0,19.0
ATL AV-BARCLAY,D,23,0.0,1,2.0,1.0,14.0
ATL AV-BARCLAY,D,23,1.0,0,7.0,4.0,161.0
ATL AV-BARCLAY,D,23,1.0,1,4.0,3.0,119.0
ATL AV-BARCLAY,N,0,0.0,0,1.0,0.0,16.0
ATL AV-BARCLAY,N,0,0.0,1,1.0,1.0,10.0
ATL AV-BARCLAY,N,0,1.0,0,16.0,8.0,215.0
ATL AV-BARCLAY,N,0,1.0,1,16.0,10.0,180.0
ATL AV-BARCLAY,N,1,0.0,0,5.0,2.0,27.0
ATL AV-BARCLAY,N,1,0.0,1,17.0,11.0,65.0
ATL AV-BARCLAY,N,1,1.0,0,15.0,10.0,200.0
ATL AV-BARCLAY,N,1,1.0,1,14.0,10.0,182.0
ATL AV-BARCLAY,N,2,0.0,0,9.0,4.0,38.0
ATL AV-BARCLAY,N,2,0.0,1,33.0,21.0,120.0
ATL AV-BARCLAY,N,2,1.0,0,10.0,6.0,133.0
ATL AV-BARCLAY,N,2,1.0,1,9.0,7.0,121.0
ATL AV-BARCLAY,N,3,0.0,0,12.0,6.0,49.0
ATL AV-BARCLAY,N,3,0.0,1,49.0,32.0,175.0
ATL AV-BARCLAY,N,3,1.0,0,5.0,3.0,67.0
ATL AV-BARCLAY,N,3,1.0,1,5.0,3.0,61.0
ATL AV-BARCLAY,N,4,0.0,0,16.0,8.0,61.0
ATL AV-BARCLAY,N,4,0.0,1,66.0,42.0,230.0
ATL AV-BARCLAY,N,4,1.0,0,0.0,0.0,0.0
ATL AV-BARCLAY,N,4,1.0,1,0.0,0.0,0.0
ATL AV-BARCLAY,N,5,0.0,0,20.0,10.0,72.0
ATL AV-BARCLAY,N,5,0.0,1,82.0,52.0,285.0
ATL AV-BARCLAY,N,5,1.0,0,12.0,5.0,356.0
ATL AV-BARCLAY,N,5,1.0,1,47.0,25.0,268.0
ATL AV-BARCLAY,N,6,0.0,0,23.0,13.0,52.0
ATL AV-BARCLAY,N,6,0.0,1,38.0,21.0,131.0
ATL AV-BARCLAY,N,6,1.0,0,4.0,4.0,81.0
ATL AV-BARCLAY,N,6,1.0,1,28.0,17.0,174.0
ATL AV-BARCLAY,N,7,0.0,0,22.0,18.0,55.0
ATL AV-BARCLAY,N,7,0.0,1,34.0,24.0,145.0
ATL AV-BARCLAY,N,7,1.0,0,4.0,6.0,17.0
ATL AV-BARCLAY,N,7,1.0,1,12.0,8.0,116.0
ATL AV-BARCLAY,N,8,0.0,0,13.0,12.0,53.0
ATL AV-BARCLAY,N,8,0.0,1,26.0,17.0,105.0
ATL AV-BARCLAY,N,8,1.0,0,5.0,5.0,39.0
ATL AV-BARCLAY,N,8,1.0,1,14.0,8.0,118.0
ATL AV-BARCLAY,N,9,0.0,0,5.0,4.0,53.0
ATL AV-BARCLAY,N,9,0.0,1,15.0,12.0,85.0
ATL AV-BARCLAY,N,9,1.0,0,5.0,4.0,76.0
ATL AV-BARCLAY,N,9,1.0,1,10.0,6.0,177.0
ATL AV-BARCLAY,N,10,0.0,0,7.0,4.0,64.0
ATL AV-BARCLAY,N,10,0.0,1,16.0,17.0,76.0
ATL AV-BARCLAY,N,10,1.0,0,6.0,5.0,137.0
ATL AV-BARCLAY,N,10,1.0,1,30.0,14.0,210.0
ATL AV-BARCLAY,N,11,0.0,0,7.0,3.0,59.0
ATL AV-BARCLAY,N,11,0.0,1,105.0,65.0,82.0
ATL AV-BARCLAY,N,11,1.0,0,9.0,5.0,153.0
ATL AV-BARCLAY,N,11,1.0,1,62.0,34.0,267.0
ATL AV-BARCLAY,N,12,0.0,0,8.0,3.0,72.0
ATL AV-BARCLAY,N,12,0.0,1,11.0,7.0,72.0
ATL AV-BARCLAY,N,12,1.0,0,16.0,6.0,204.0
ATL AV-BARCLAY,N,12,1.0,1,28.0,15.0,216.0
ATL AV-BARCLAY,N,13,0.0,0,9.0,5.0,64.0
ATL AV-BARCLAY,N,13,0.0,1,12.0,7.0,50.0
ATL AV-BARCLAY,N,13,1.0,0,21.0,11.0,232.0
ATL AV-BARCLAY,N,13,1.0,1,34.0,20.0,203.0
ATL AV-BARCLAY,N,14,0.0,0,9.0,6.0,63.0
ATL AV-BARCLAY,N,14,0.0,1,50.0,53.0,64.0
ATL AV-BARCLAY,N,14,1.0,0,25.0,13.0,261.0
ATL AV-BARCLAY,N,14,1.0,1,52.0,35.0,166.0
ATL AV-BARCLAY,N,15,0.0,0,9.0,5.0,49.0
ATL AV-BARCLAY,N,15,0.0,1,18.0,12.0,54.0
ATL AV-BARCLAY,N,15,1.0,0,32.0,16.0,324.0
ATL AV-BARCLAY,N,15,1.0,1,56.0,29.0,167.0
ATL AV-BARCLAY,N,16,0.0,0,7.0,7.0,43.0
ATL AV-BARCLAY,N,16,0.0,1,14.0,9.0,55.0
ATL AV-BARCLAY,N,16,1.0,0,33.0,19.0,313.0
ATL AV-BARCLAY,N,16,1.0,1,66.0,32.0,179.0
ATL AV-BARCLAY,N,17,0.0,0,8.0,7.0,43.0
ATL AV-BARCLAY,N,17,0.0,1,13.0,7.0,48.0
ATL AV-BARCLAY,N,17,1.0,0,49.0,23.0,361.0
ATL AV-BARCLAY,N,17,1.0,1,67.0,33.0,145.0
ATL AV-BARCLAY,N,18,0.0,0,8.0,8.0,44.0
ATL AV-BARCLAY,N,18,0.0,1,14.0,7.0,51.0
ATL AV-BARCLAY,N,18,1.0,0,51.0,30.0,393.0
ATL AV-BARCLAY,N,18,1.0,1,61.0,29.0,146.0
ATL AV-BARCLAY,N,19,0.0,0,5.0,4.0,31.0
ATL AV-BARCLAY,N,19,0.0,1,13.0,8.0,54.0
ATL AV-BARCLAY,N,19,1.0,0,39.0,26.0,395.0
ATL AV-BARCLAY,N,19,1.0,1,55.0,23.0,117.0
ATL AV-BARCLAY,N,20,0.0,0,5.0,4.0,30.0
ATL AV-BARCLAY,N,20,0.0,1,10.0,6.0,39.0
